file,seed,kind,label,cycle,speed_m_s,distance_to_first_turn_m,K,realization,rng_seed,n_safe,hit,solve_ms,best_feasible_cost,delta_j_safe,delta_j_safe_over_lambda,ess_safe,best_stop_clearance_m,best_collision_clearance_m,best_first_raw_control,best_first_conditioned_control
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,3,7041603,0,False,49.7683749999851,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,4,7041604,0,False,49.50799999642186,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,5,7041605,0,False,49.79825000918936,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,6,7041606,0,False,52.31162501149811,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,7,7041607,0,False,50.42850000609178,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,8,7041608,0,False,49.9702920060372,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,9,7041609,0,False,49.79845799971372,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,10,7041610,0,False,49.813791003543884,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,11,7041611,0,False,49.833791999844834,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,12,7041612,0,False,49.878833000548184,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,13,7041613,0,False,50.91874999925494,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,14,7041614,0,False,49.716374996933155,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,15,7041615,0,False,49.889457994140685,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,16,7041616,0,False,50.03766699519474,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,17,7041617,0,False,53.80066701036412,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,18,7041618,0,False,51.81237499346025,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,80,19,7041619,0,False,49.75137500150595,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,0,7043200,0,False,93.35474998806603,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,1,7043201,0,False,92.41324999311473,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,2,7043202,0,False,92.52358399680816,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,3,7043203,0,False,92.3677079990739,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,4,7043204,0,False,93.07970800728071,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,5,7043205,0,False,106.16083300556056,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,6,7043206,0,False,91.57108300132677,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,7,7043207,0,False,91.42637500190176,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,8,7043208,0,False,91.81304198864382,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,9,7043209,0,False,91.86391699768137,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,10,7043210,0,False,91.56145800079685,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,11,7043211,0,False,91.71595900261309,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,12,7043212,0,False,96.91404200566467,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,13,7043213,0,False,94.53420799400192,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,14,7043214,0,False,91.16366700618528,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,15,7043215,0,False,91.13145800074562,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,16,7043216,0,False,91.38837500358932,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,17,7043217,0,False,90.82445800595451,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,18,7043218,0,False,91.13191699725576,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,160,19,7043219,0,False,91.09658400120679,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,0,7046400,0,False,178.00083399924915,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,1,7046401,0,False,175.48212499241345,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,2,7046402,0,False,175.95183399680536,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,3,7046403,0,False,175.4570409975713,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,4,7046404,0,False,177.1089160029078,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,5,7046405,0,False,178.88795799808577,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,6,7046406,0,False,182.9911670065485,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,7,7046407,0,False,181.39212499954738,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,8,7046408,0,False,200.1889579987619,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,9,7046409,0,False,175.10525000398047,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,10,7046410,0,False,179.71366600249894,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,11,7046411,0,False,175.22266699234024,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,12,7046412,0,False,174.82649999146815,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,13,7046413,0,False,179.0883330104407,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,14,7046414,0,False,176.06329199043103,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,15,7046415,0,False,175.11470899626147,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,16,7046416,0,False,178.29587499727495,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,17,7046417,0,False,173.7321249966044,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,18,7046418,0,False,177.7121659979457,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,320,19,7046419,0,False,188.69516700215172,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,0,7052800,0,False,370.76049999450333,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,1,7052801,0,False,368.7333749985555,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,2,7052802,0,False,381.0569170018425,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,3,7052803,0,False,360.1557910005795,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,4,7052804,0,False,358.3887080021668,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,5,7052805,0,False,364.75104199780617,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,6,7052806,0,False,369.4043750001583,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,7,7052807,0,False,379.65520900615957,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,8,7052808,0,False,394.20725000672974,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,9,7052809,0,False,394.9160830088658,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,10,7052810,0,False,384.5321670087287,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,11,7052811,0,False,376.2903750030091,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,12,7052812,0,False,364.22412500542123,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,13,7052813,0,False,366.0284590005176,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,14,7052814,0,False,364.5284999947762,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,15,7052815,0,False,370.7737910008291,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,16,7052816,0,False,362.0851669984404,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,17,7052817,0,False,382.927667000331,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,18,7052818,0,False,362.1499589935411,,,,0.0,,,,
seed17_failure_nearest_first_turn_cycle112.npz,17,failure,nearest_first_turn,112,2.8046831066376945,1.1973928777544545,640,19,7052819,0,False,363.1147909909487,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,0,7051600,0,False,51.09216699202079,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,1,7051601,0,False,49.211457997444086,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,2,7051602,0,False,49.53104199375957,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,3,7051603,0,False,52.430083000217564,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,4,7051604,0,False,56.93220799730625,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,5,7051605,0,False,53.38237500109244,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,6,7051606,0,False,51.043332990957424,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,7,7051607,0,False,51.20587500277907,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,8,7051608,0,False,52.844082994852215,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,9,7051609,0,False,49.638208001852036,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,10,7051610,0,False,49.02941700129304,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,11,7051611,0,False,49.32091600494459,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,12,7051612,0,False,49.042457991163246,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,13,7051613,0,False,49.37495899503119,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,14,7051614,0,False,48.996083001839,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,15,7051615,0,False,51.26591699081473,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,16,7051616,0,False,50.81783300556708,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,17,7051617,0,False,50.603875002707355,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,18,7051618,0,False,51.40904198924545,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,80,19,7051619,0,False,48.429000002215616,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,0,7053200,0,False,104.54095898603555,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,1,7053201,0,False,100.27037499821745,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,2,7053202,0,False,106.03933299717028,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,3,7053203,0,False,115.00287499802653,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,4,7053204,0,False,94.16945900011342,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,5,7053205,0,False,93.30820900504477,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,6,7053206,0,False,93.0715419963235,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,7,7053207,0,False,90.9859579987824,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,8,7053208,0,False,93.78412499791011,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,9,7053209,0,False,108.9933749899501,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,10,7053210,0,False,92.40675000182819,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,11,7053211,0,False,92.43754101044033,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,12,7053212,0,False,92.59183300309815,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,13,7053213,0,False,92.46995800640434,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,14,7053214,0,False,92.78150000318419,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,15,7053215,0,False,116.49879200558644,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,16,7053216,0,False,91.95620799437165,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,17,7053217,0,False,91.62154200021178,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,18,7053218,0,False,91.34174999780953,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,160,19,7053219,0,False,91.35887499724049,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,0,7056400,0,False,177.228082990041,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,1,7056401,0,False,206.2879159930162,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,2,7056402,0,False,228.27208299713675,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,3,7056403,0,False,190.34066700260155,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,4,7056404,0,False,195.20595799258444,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,5,7056405,0,False,208.8466670102207,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,6,7056406,0,False,194.24604199593887,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,7,7056407,0,False,175.5547919892706,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,8,7056408,0,False,172.43775000679307,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,9,7056409,0,False,171.39062500791624,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,10,7056410,0,False,192.90325000474695,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,11,7056411,0,False,180.08433299837634,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,12,7056412,0,False,196.0957910050638,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,13,7056413,0,False,173.0840420059394,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,14,7056414,0,False,171.7090830061352,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,15,7056415,0,False,226.67699999874458,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,16,7056416,0,False,202.22683300380595,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,17,7056417,0,False,179.99712500022724,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,18,7056418,0,False,175.18304100667592,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,320,19,7056419,0,False,174.08549999527168,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,0,7062800,0,False,361.5586250089109,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,1,7062801,0,False,371.8491249892395,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,2,7062802,0,False,368.36641700938344,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,3,7062803,0,False,428.1622920098016,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,4,7062804,0,False,368.47362499975134,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,5,7062805,0,False,361.4327919931384,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,6,7062806,0,False,359.5564999995986,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,7,7062807,0,False,370.94583400175907,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,8,7062808,0,False,393.31995899556205,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,9,7062809,0,False,364.28570799762383,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,10,7062810,0,False,391.4942920091562,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,11,7062811,0,False,396.19483400019817,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,12,7062812,0,False,360.8211660030065,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,13,7062813,0,False,372.0659999962663,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,14,7062814,0,False,394.89262500137556,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,15,7062815,0,False,363.13562499708496,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,16,7062816,0,False,371.7308750055963,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,17,7062817,0,False,355.82354200596455,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,18,7062818,0,False,380.2407079929253,,,,0.0,,,,
seed17_failure_before_recovery_cycle117.npz,17,failure,before_recovery,117,2.808447343441383,2.385686262666048,640,19,7062819,0,False,388.303250001627,,,,0.0,,,,
seed17_control_control_1_cycle40.npz,17,control,control_1,40,7.698498073086465,46.3641810412303,80,0,7061600,70,True,52.55687500175554,-139259.08038737485,224.5743797965406,224.5743797965406,1.0,2.328539518370013,5.026971124343287,"[7.998498073086466, 0.0, 0.0, 0.0]","[8.15034718087822, -0.00852907045718112, 0.024946333772859125, 0.032825428733804916]"
seed17_control_control_1_cycle40.npz,17,control,control_1,40,7.698498073086465,46.3641810412303,80,1,7061601,70,True,49.31341699557379,-139259.08038737485,1149.7568769011123,1149.7568769011123,1.0,2.328539518370013,5.026971124343287,"[7.998498073086466, 0.0, 0.0, 0.0]","[8.15034718087822, -0.00852907045718112, 0.024946333772859125, 0.032825428733804916]"
seed17_control_control_1_cycle40.npz,17,control,control_1,40,7.698498073086465,46.3641810412303,80,2,7061602,66,True,48.04587499529589,-139259.08038737485,1359.6130419727415,1359.6130419727415,1.0,2.328539518370013,5.026971124343287,"[7.998498073086466, 0.0, 0.0, 0.0]","[8.15034718087822, -0.00852907045718112, 0.024946333772859125, 0.032825428733804916]"
